public_id,screen_1,screen_1a___1,screen_1a___2,screen_1a___3,screen_1b,screen_1c,screen_2,screen_3,screen_3a___1,screen_3a___2,screen_3a___3,screen_3a___4,screen_3a___5,ss_1,ss_2,ss_3,ss_4,ss_5,ss_6,ss_7,ss_8,ss_9,ss_10,ss_11,ss_12,ps_1,ps_2,ps_3,ps_4,ps_5,ps_6,ps_7,ps_8,ps_9,ps_10,ps_11,ps_12,ps_13,ps_14,ps_15,ps_16,ps_17,ps_18,cn_1,cn_2,cn_3,cn_4___1,cn_4___2,cn_4___3,cn_4___4,cn_4___5,cn_4___6,cn_5___1,cn_5___2,cn_5___3,cn_5___4,cn_5___5,cn_5___6,cn_5___7,cn_5___8,cn_5___9,cn_6,cn_7,cn_8,bn_1,bn_2a,bn_2b,bn_2c,bn_2d,bn_2e,bn_2f,bn_2g,bn_3,bn_4,fh_1,fh_2,fh_3,fh_4,fh_5,fh_6,fh_7,fh_8___1,fh_8___2,fh_8___3,fh_8___4,fh_8___5,fh_8___6,fh_8___7,fh_8___8,ne_1,ne_2a,ne_2b,ne_2c,ne_2d,ne_2e,ne_2f,ne_2g,sassy_1,sassy_2,sassy_3,sassy_4,pa_1,pa_2,pa_3,pa_4,pa_5,pa_6,pa_7,pa_8,pa_9,pa_10,pa_11,pa_12,demo_3,demo_7,demo_8,demo_9___1,demo_9___2,demo_9___3,demo_9___4,demo_9___5,demo_9___6,demo_9___7,demo_9___8,demo_9___9,demo_9___10,demo_9___11,demo_9___12,demo_10,demo_11a,demo_11b,demo_12,demo_13,age_cat,gender,edu,race_eth,raw_weight,normalized_weight
745,1,1,0,0,1,1,16,0,0,0,0,0,0,5,5,5,3,2,2,2,3,2,5,3,2,4,5,4,4,5,5,5,5,2,5,4,5,4,1,4,4,4,5,1,0,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,1,2,2,3,3,3,3,3,3,2,4,0,3,3,2,NA,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,1,3,1,2,1,3,4,3,3,3,4,4,3,3,4,4,4,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,25-34,Female,Some college/Associate,White,684.0780024163839,0.4302530592162906
8,1,1,0,0,1,1,16,0,0,0,0,0,0,7,7,7,7,7,7,7,6,7,7,7,6,4,5,4,5,5,5,5,5,3,3,4,4,2,1,4,2,4,5,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,2,1,3,3,1,3,2,2,1,0,2,2,1,3,1,1,0,0,0,0,0,0,0,1,0,1,1,3,3,2,3,2,1,3,2,3,2,2,4,2,3,3,3,3,2,2,4,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,2,25-34,Female,Graduate/professional,White,1232.8289451643752,0.775391729121125
27,1,1,0,0,0,1,16,0,0,0,0,0,0,7,7,6,6,6,3,3,5,3,7,7,3,2,5,4,5,5,5,5,5,2,2,2,2,4,1,1,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,2,3,3,3,3,2,2,2,1,1,3,3,2,NA,2,2,0,0,1,0,0,0,0,0,0,1,1,4,4,4,4,1,1,3,2,2,1,4,4,4,4,4,4,4,4,4,2,2,2,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,2,45-54,Male,Graduate/professional,White,2991.273604927941,1.8813711520134744
12,1,1,0,0,1,1,16,0,0,0,0,0,0,5,5,5,5,4,1,2,5,3,5,6,2,4,5,5,5,5,4,5,2,4,5,3,4,5,2,4,4,4,5,0,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,3,3,3,3,2,3,1,0,3,2,NA,NA,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,2,3,3,4,3,4,3,3,3,4,2,3,3,10,4,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,2,35-44,Female,Some college/Associate,Other/Multiple,1821.521044380206,1.1456515178139075
437,1,1,0,0,1,1,16,0,0,0,0,0,0,6,6,5,6,5,6,6,6,6,6,6,NA,3,3,4,5,3,4,4,3,2,3,5,4,1,1,4,4,4,4,0,0,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,3,2,2,3,3,3,2,2,3,2,1,NA,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,2,1,4,3,3,2,1,1,1,1,1,2,3,1,3,2,2,3,3,3,3,2,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,2,35-44,Male,Bachelor's,Other/Multiple,3076.4270815587943,1.934928704944444
4,1,1,0,0,1,1,16,0,0,0,0,0,0,5,5,2,1,2,4,4,4,5,1,6,5,3,4,4,4,2,3,4,2,3,4,3,3,4,4,4,4,1,4,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,4,2,2,3,3,1,2,1,1,1,0,4,4,1,3,1,2,0,1,1,0,0,1,0,0,0,1,1,1,3,1,1,2,1,4,3,3,5,1,1,1,1,1,3,1,1,NA,1,1,3,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2,45-54,Male,HS diploma/GED or less,Other/Multiple,5568.344012496712,3.502227871211613
256,1,1,0,0,1,2,16,0,0,0,0,0,0,4,4,5,3,4,4,6,4,4,4,4,4,4,4,3,3,4,4,4,3,2,3,3,4,2,1,3,2,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,3,1,2,1,1,2,2,3,2,1,3,0,4,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,2,3,4,4,4,4,3,3,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,NA,2,25-34,Female,Some college/Associate,Black,397.34030591211496,0.24990846301847075
978,1,1,1,0,1,2,16,0,0,0,0,0,0,1,1,1,6,5,6,6,6,6,7,6,6,5,5,3,4,5,5,5,5,3,3,2,2,2,1,2,1,5,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,4,2,4,1,2,2,1,1,1,1,2,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,2,1,2,2,1,4,4,4,4,4,4,3,3,4,2,2,2,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4,4,1,3,35-44,Female,Bachelor's,White,1390.2815064757544,0.8744220238336669
438,1,1,0,0,0,1,16,0,0,0,0,0,0,1,7,7,7,7,7,4,7,4,7,7,7,5,5,3,3,5,5,5,5,1,3,1,1,3,1,3,1,5,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,1,3,3,3,1,3,1,1,4,0,2,3,2,NA,2,2,1,0,0,0,0,0,0,0,1,1,3,1,4,4,1,1,1,1,1,1,1,4,4,4,4,3,3,3,1,1,1,1,1,3,30,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,35-44,Female,HS diploma/GED or less,White,1549.620558431681,0.9746388329029524
641,1,0,1,0,0,1,16,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,5,5,5,3,2,3,3,4,1,1,1,1,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,2,3,3,3,1,0,3,2,1,3,1,1,1,1,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,3,2,2,1,3,4,3,2,2,1,2,4,4,4,4,4,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,2,35-44,Female,Some college/Associate,Other/Multiple,1821.521044380206,1.1456515178139075
706,1,1,0,0,3,5,16,0,0,0,0,0,0,4,6,2,3,5,4,4,4,4,5,2,4,4,4,2,4,5,5,5,4,2,4,1,1,3,1,4,3,4,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,2,1,2,2,1,3,1,1,3,0,2,2,2,NA,2,1,3,0,0,0,0,0,0,0,1,6,3,3,3,3,3,2,2,4,3,5,5,3,3,2,3,2,3,3,2,3,3,2,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,25-34,Female,HS diploma/GED or less,White,1155.6724804425671,0.7268639225440828
402,1,1,0,0,2,3,16,0,0,0,0,0,0,6,6,6,4,5,6,4,5,4,5,5,NA,4,5,2,3,4,4,3,3,1,3,2,1,2,2,1,2,4,4,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,4,1,1,1,2,1,1,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,2,3,3,3,3,3,4,2,3,2,4,3,4,3,3,3,3,3,2,3,2,2,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,8,3,4,1,2,25-34,Male,Graduate/professional,White,1373.753248092597,0.8640265225783257
918,1,1,0,0,0,3,16,0,0,0,0,0,0,7,7,5,7,7,1,1,7,1,7,7,1,5,5,5,5,5,5,5,5,4,4,4,5,1,1,4,3,5,5,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,4,1,3,1,1,2,1,1,3,1,2,3,1,3,1,1,0,1,0,0,0,0,0,0,0,1,4,3,4,4,4,1,1,5,4,4,4,4,4,4,NA,2,3,4,2,4,4,4,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,35-44,Female,Some college/Associate,Hispanic,2182.945896212761,1.372970840505853
910,1,1,0,0,0,1,16,0,0,0,0,0,0,7,7,6,6,7,4,4,6,4,7,6,4,5,5,2,4,4,5,5,4,2,2,3,2,2,1,2,2,5,5,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,3,2,3,1,3,1,2,2,1,1,3,3,2,NA,2,2,0,1,0,0,0,0,0,0,0,3,3,4,4,4,3,4,3,2,2,3,1,4,3,4,4,4,4,3,1,3,2,2,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2,35-44,Female,Some college/Associate,Hispanic,2182.945896212761,1.372970840505853
55,1,1,0,0,0,1,16,0,0,0,0,0,0,3,5,7,5,4,7,7,7,7,4,7,7,3,5,5,5,3,4,3,2,1,1,1,1,3,1,5,1,3,5,0,0,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,2,1,3,3,3,1,1,1,1,0,3,3,2,NA,2,1,0,0,0,0,0,0,0,0,1,1,2,2,3,1,4,2,1,1,1,1,1,2,4,1,1,1,4,4,2,1,1,1,1,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,2,25-34,Female,Some college/Associate,Black,397.34030591211496,0.24990846301847075
130,1,1,0,0,0,1,16,0,0,0,0,0,0,1,4,4,3,3,3,1,4,4,4,3,3,3,5,3,5,2,5,5,5,1,1,1,3,1,1,1,2,5,5,0,0,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,1,3,3,3,3,3,3,2,3,0,2,2,1,4,1,1,0,0,0,0,0,0,0,1,0,3,3,3,4,4,4,4,4,4,3,4,2,3,4,4,4,4,4,4,1,3,4,3,3,1,30,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,35-44,Male,Some college/Associate,Black,593.6891736236921,0.3734027147092886
896,1,0,0,0,2,3,16,1,0,1,0,0,0,1,1,1,1,1,1,1,NA,1,1,1,1,5,5,1,1,5,5,5,4,1,2,4,2,2,NA,NA,3,5,5,1,0,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,NA,2,2,2,3,3,3,2,3,2,1,3,0,2,3,2,NA,2,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,3,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,35-44,Male,HS diploma/GED or less,Black,1002.970768640458,0.6308216899063618
84,1,1,0,0,1,1,16,0,0,0,0,0,0,4,4,5,5,5,4,4,2,4,5,5,4,4,5,4,4,3,4,5,5,3,3,2,2,3,2,3,3,3,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,1,2,3,3,3,2,3,3,3,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,1,2,4,1,1,1,2,2,3,2,2,2,3,3,3,3,2,3,2,2,2,2,2,3,3,NA,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,35-44,Female,Some college/Associate,White,917.2679578814184,0.5769186315091304
139,1,1,0,0,0,1,16,1,0,0,0,1,0,4,6,6,5,5,NA,5,4,6,4,5,4,4,3,4,3,4,4,3,4,4,3,4,4,3,4,3,3,4,4,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,3,2,2,3,3,3,2,3,2,2,4,1,2,2,1,3,1,1,0,0,0,0,1,0,1,1,0,2,3,3,3,2,3,3,3,2,NA,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,NA,1,2,25-34,Male,HS diploma/GED or less,Black,747.9932488629332,0.47045275898306144
523,1,1,0,0,1,1,16,0,0,0,0,0,0,4,6,5,4,5,6,4,5,4,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,2,2,NA,2,3,2,3,2,3,3,1,2,2,2,NA,1,1,NA,0,1,1,0,0,0,0,0,2,3,3,NA,3,3,3,3,3,1,1,2,2,3,3,3,2,3,2,3,2,2,3,2,1,NA,2,1,0,0,0,0,0,0,0,0,0,1,0,5,4,4,2,2,25-34,Male,Bachelor's,Other/Multiple,2294.3307617472365,1.4430267098326277
956,1,1,0,0,0,1,16,1,0,1,0,0,0,3,7,4,7,7,4,7,7,7,7,7,7,5,1,1,3,5,5,5,5,1,5,1,1,2,1,1,1,5,5,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,4,1,1,1,1,1,1,1,2,1,3,3,2,NA,2,2,0,1,0,0,0,0,0,0,0,1,4,2,4,4,4,4,4,1,1,2,1,4,NA,NA,NA,4,4,4,4,4,4,4,4,2,10,2,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,2,45-54,Female,Graduate/professional,Other/Multiple,5330.7485704945975,3.3527914539957977
648,1,1,1,0,2,2,16,0,0,0,0,0,0,7,7,7,7,7,7,7,6,6,7,7,7,5,5,5,5,5,5,5,5,3,4,1,1,1,1,5,2,5,5,0,0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,NA,1,2,4,1,1,1,1,1,1,1,1,1,3,3,2,NA,2,2,1,0,0,0,0,0,0,0,1,1,4,3,4,4,3,NA,1,5,4,5,5,3,4,4,4,4,4,4,3,4,4,3,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,3,4,2,1,25-34,Male,Bachelor's,Other/Multiple,2294.3307617472365,1.4430267098326277
41,1,1,0,0,2,2,16,0,0,0,0,0,0,1,7,4,1,1,4,2,2,2,1,2,2,5,5,5,3,5,5,5,5,2,1,2,2,2,1,1,1,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,4,1,1,1,1,1,2,2,1,0,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,1,3,1,3,4,1,1,2,2,2,1,4,4,3,4,4,4,4,3,4,4,4,4,2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,3,1,2,25-34,Female,HS diploma/GED or less,Hispanic,2750.309194681647,1.729815811387842
742,1,1,0,0,0,2,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,2,3,3,3,3,3,3,3,3,1,2,NA,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,5,4,5,5,NA,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,2,35-44,Female,Some college/Associate,Black,532.786509287781,0.3350977881477134
879,1,1,0,0,1,2,16,0,0,0,0,0,0,6,6,6,6,6,5,6,6,6,6,6,6,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,0,0,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,NA,2,2,4,1,2,1,2,1,1,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,3,1,1,1,2,4,4,4,4,4,3,3,4,4,4,4,4,1,47,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,2,45-54,Male,Graduate/professional,White,2991.273604927941,1.8813711520134744
631,1,1,0,0,1,2,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,4,5,5,5,5,4,2,3,2,1,1,1,1,5,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,NA,1,2,1,1,3,1,3,3,2,1,3,0,2,3,1,3,1,1,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,1,1,5,4,4,5,4,4,4,4,4,4,4,1,4,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,2,35-44,Female,Bachelor's,White,1390.2815064757544,0.8744220238336669
400,1,1,0,0,1,2,16,0,0,0,0,0,0,7,5,4,4,5,5,4,6,5,5,4,4,4,3,5,4,4,3,3,4,4,3,4,5,4,4,3,3,3,4,1,0,4,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,NA,4,2,2,3,2,2,1,2,2,3,1,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,3,3,4,4,3,3,3,4,2,2,1,2,3,4,4,3,3,3,2,3,3,4,3,3,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,5,2,2,35-44,Male,HS diploma/GED or less,White,1726.7572146213292,1.0860495023817682
1015,1,1,0,0,2,2,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,2,5,5,5,5,1,2,2,2,2,1,1,2,5,5,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,2,2,1,1,2,1,2,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,2,1,4,4,4,2,1,3,2,2,2,4,4,4,4,3,3,4,2,4,4,4,4,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,2,45-54,Male,HS diploma/GED or less,Black,1628.7149567031818,1.0243855090173395
337,1,1,0,0,1,2,16,0,0,0,0,0,0,5,6,6,7,4,5,2,6,5,5,6,6,4,4,2,4,5,5,5,1,1,2,4,4,1,1,2,2,3,4,0,1,5,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,3,2,3,2,3,2,3,2,1,1,1,0,3,2,2,NA,2,2,0,1,1,0,0,0,0,1,0,1,2,3,4,4,3,1,1,2,1,2,1,4,4,3,1,1,3,3,4,4,3,1,2,2,13,2,1,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,2,35-44,Male,Bachelor's,White,1549.2041639478907,0.97437694025349
798,1,1,0,0,2,2,16,0,0,0,0,0,0,7,7,6,6,7,6,6,6,6,7,7,6,4,5,4,4,5,4,4,3,5,5,4,4,3,2,4,3,4,4,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,4,1,2,2,1,1,1,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,2,3,4,3,4,1,1,2,2,2,1,2,4,4,3,1,1,3,1,3,4,4,4,2,NA,3,1,0,0,0,0,0,0,0,0,0,0,0,7,3,3,1,2,35-44,Male,Graduate/professional,White,1842.041159136506,1.1585577099706224
874,1,1,0,0,0,1,16,0,0,0,0,0,0,7,7,7,7,7,6,6,7,6,7,7,6,5,5,4,4,5,5,5,4,3,3,3,3,2,3,3,3,4,5,1,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,2,2,2,1,3,3,2,2,2,3,3,0,2,3,2,NA,1,2,0,0,1,0,0,0,0,0,1,4,3,3,4,3,3,2,2,2,2,2,1,3,4,3,4,4,4,4,3,4,3,3,3,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,2,35-44,Female,Bachelor's,White,1390.2815064757544,0.8744220238336669
416,1,1,0,0,3,4,16,0,0,0,0,0,0,7,7,6,6,7,4,6,6,6,7,7,6,5,5,1,1,5,5,5,5,1,2,1,1,1,1,1,1,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,2,3,1,2,1,2,2,1,1,3,1,3,3,2,NA,2,2,1,0,0,0,0,0,0,0,1,2,4,4,4,4,4,2,2,1,2,2,1,3,4,2,4,4,4,4,2,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,25-34,Female,NA,Other/Multiple,NA,0
687,1,1,0,0,1,3,16,1,1,1,0,1,0,6,7,5,7,7,5,3,7,6,7,5,6,4,5,4,5,5,4,5,4,5,3,5,2,4,4,5,5,5,4,1,0,4,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,NA,3,1,3,2,3,3,2,3,2,3,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,3,3,4,3,3,4,2,1,1,2,3,4,4,3,4,4,3,4,4,3,4,4,1,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,45-54,Male,Graduate/professional,White,2991.273604927941,1.8813711520134744
486,1,1,0,0,0,1,16,0,0,0,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7,4,5,1,4,4,5,5,5,5,1,1,1,1,1,1,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,4,1,2,2,2,2,1,1,3,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,2,55+,Female,HS diploma/GED or less,White,1835.313342586264,1.1543262281186073
658,1,1,0,0,0,6,16,0,0,0,0,0,0,7,4,4,6,6,6,6,4,4,6,4,4,5,5,3,5,5,5,5,5,5,3,1,1,1,1,2,1,5,5,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,3,1,3,2,2,2,1,1,2,1,3,2,2,NA,2,2,0,1,0,0,0,0,0,0,1,1,4,1,4,1,4,1,1,4,3,3,2,4,4,4,4,4,4,4,4,3,1,1,1,3,10,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,35-44,Female,Some college/Associate,White,917.2679578814184,0.5769186315091304
618,1,1,0,0,0,1,16,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,1,2,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,2,2,2,2,2,3,1,2,2,2,NA,2,2,0,1,1,0,1,1,0,1,0,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,35-44,Female,HS diploma/GED or less,Hispanic,3687.84040655727,2.319479081651453
833,1,1,0,0,1,2,16,0,0,0,0,0,0,7,7,7,6,7,4,5,5,7,7,7,7,5,1,3,1,5,5,5,4,1,3,2,1,1,1,1,1,5,5,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,4,1,2,2,1,1,1,1,1,0,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,1,3,3,4,1,1,1,1,5,2,3,4,3,4,3,3,4,3,4,4,4,4,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,35-44,Female,HS diploma/GED or less,Hispanic,3687.84040655727,2.319479081651453
272,1,1,0,0,2,2,16,0,0,0,0,0,0,1,1,3,2,1,1,1,3,1,1,2,1,4,5,4,5,4,4,5,5,3,3,3,4,4,1,3,3,4,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,3,2,1,2,3,1,2,3,1,3,3,0,2,2,1,4,1,1,3,0,0,0,0,0,0,0,1,2,4,4,4,4,3,3,2,2,2,2,1,4,4,4,3,3,3,3,1,3,4,4,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,25-34,Female,Some college/Associate,Other/Multiple,1358.4498037814424,0.8544013720718595
407,1,1,0,0,2,3,16,0,0,0,0,0,0,6,6,1,1,6,4,4,1,4,4,1,4,5,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,2,2,2,2,2,2,2,2,4,0,1,1,2,NA,1,1,NA,0,0,1,0,0,0,1,0,1,1,3,2,2,3,4,3,3,3,1,2,1,3,2,2,1,4,2,1,2,1,1,1,3,2,1,1,0,0,0,1,1,1,0,0,1,0,0,1,2,4,4,3,25-34,Female,Graduate/professional,White,1232.8289451643752,0.775391729121125
708,1,1,0,0,0,2,16,0,0,0,0,0,0,6,6,6,6,6,7,7,6,7,6,6,7,4,5,2,4,5,5,5,4,4,4,4,4,1,1,2,2,5,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,3,1,2,2,3,1,2,2,1,0,3,3,1,4,1,1,0,0,0,0,0,0,0,0,1,1,4,4,4,3,4,2,2,3,2,2,2,4,4,4,3,3,2,3,3,3,3,3,3,1,20,2,1,0,0,0,0,0,0,0,0,0,0,0,7,4,4,1,2,45-54,Female,Graduate/professional,White,2684.4185359937233,1.688373669740083
120,1,1,0,0,1,1,16,0,0,0,0,0,0,5,7,NA,NA,7,5,5,7,7,7,6,5,4,5,3,4,5,5,5,5,2,3,3,3,1,1,1,2,5,5,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,3,2,3,1,2,1,1,1,1,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,1,1,5,3,4,2,1,4,1,4,4,3,4,3,4,3,2,4,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,2,25-34,Male,Bachelor's,White,1155.3619427155695,0.726668608842179
783,1,1,0,0,1,1,16,0,0,0,0,0,0,6,6,6,6,6,4,6,6,NA,6,7,6,4,4,4,5,5,4,4,2,4,4,3,4,2,1,3,4,4,5,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,2,4,1,2,2,2,3,2,3,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,3,3,NA,4,2,1,2,2,2,1,3,3,3,3,3,3,3,3,3,4,4,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1,2,35-44,Female,Bachelor's,White,1390.2815064757544,0.8744220238336669
527,1,1,0,0,1,2,16,0,0,0,0,0,0,7,7,7,6,7,6,6,5,7,6,5,5,4,5,4,5,4,5,5,5,3,4,3,3,2,1,4,4,5,5,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,2,2,1,1,3,3,2,3,1,1,3,0,2,2,1,1,1,1,0,1,1,0,0,0,0,0,0,2,3,1,3,1,3,4,2,3,2,3,1,4,4,4,2,2,3,3,1,3,3,3,3,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,35-44,Female,Some college/Associate,White,917.2679578814184,0.5769186315091304
